Year,Field,Rank,University,Count
2009,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Professors,ETHZ,0
2009,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Other Lecturers,ETHZ,0
2009,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Assistants & Research Staff,ETHZ,0
2009,99.99 Fach nicht zuteilbar,Professors,ETHZ,0
2009,99.99 Fach nicht zuteilbar,Other Lecturers,ETHZ,0
2009,99.99 Fach nicht zuteilbar,Assistants & Research Staff,ETHZ,2
2009,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Professors,ETHZ,0
2009,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Other Lecturers,ETHZ,0
2009,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Assistants & Research Staff,ETHZ,0
2009,8.1 Zentrale Verwaltung,Professors,ETHZ,4
2009,8.1 Zentrale Verwaltung,Other Lecturers,ETHZ,0
2009,8.1 Zentrale Verwaltung,Assistants & Research Staff,ETHZ,4
2009,8.2 Zentrale Bibliotheken,Professors,ETHZ,0
2009,8.2 Zentrale Bibliotheken,Other Lecturers,ETHZ,0
2009,8.2 Zentrale Bibliotheken,Assistants & Research Staff,ETHZ,0
2009,8.3 Technische Dienste und Logistik,Professors,ETHZ,0
2009,8.3 Technische Dienste und Logistik,Other Lecturers,ETHZ,0
2009,8.3 Technische Dienste und Logistik,Assistants & Research Staff,ETHZ,1
2009,8.4 Dienstleistungen für Mitarbeitende und Studierende,Professors,ETHZ,0
2009,8.4 Dienstleistungen für Mitarbeitende und Studierende,Other Lecturers,ETHZ,0
2009,8.4 Dienstleistungen für Mitarbeitende und Studierende,Assistants & Research Staff,ETHZ,17
2010,1.1 Theologie,Professors,ETHZ,0
2010,1.1 Theologie,Other Lecturers,ETHZ,0
2010,1.1 Theologie,Assistants & Research Staff,ETHZ,0
2010,1.2 Sprach- und Literaturwissenschaften,Professors,ETHZ,2
2010,1.2 Sprach- und Literaturwissenschaften,Other Lecturers,ETHZ,1
2010,1.2 Sprach- und Literaturwissenschaften,Assistants & Research Staff,ETHZ,19
2010,1.3 Historische und Kulturwissenschaften,Professors,ETHZ,4
2010,1.3 Historische und Kulturwissenschaften,Other Lecturers,ETHZ,1
2010,1.3 Historische und Kulturwissenschaften,Assistants & Research Staff,ETHZ,54
2010,1.4 Sozialwissenschaften,Professors,ETHZ,7
2010,1.4 Sozialwissenschaften,Other Lecturers,ETHZ,1
2010,1.4 Sozialwissenschaften,Assistants & Research Staff,ETHZ,150
2010,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Professors,ETHZ,4
2010,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Other Lecturers,ETHZ,0
2010,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Assistants & Research Staff,ETHZ,64
2010,2 Wirtschaftswissenschaften,Professors,ETHZ,4
2010,2 Wirtschaftswissenschaften,Other Lecturers,ETHZ,3
2010,2 Wirtschaftswissenschaften,Assistants & Research Staff,ETHZ,67
2010,3 Recht,Professors,ETHZ,2
2010,3 Recht,Other Lecturers,ETHZ,1
2010,3 Recht,Assistants & Research Staff,ETHZ,9
2010,4.1 Exakte Wissenschaften,Professors,ETHZ,97
2010,4.1 Exakte Wissenschaften,Other Lecturers,ETHZ,89
2010,4.1 Exakte Wissenschaften,Assistants & Research Staff,ETHZ,917
2010,4.2 Naturwissenschaften,Professors,ETHZ,73
2010,4.2 Naturwissenschaften,Other Lecturers,ETHZ,186
2010,4.2 Naturwissenschaften,Assistants & Research Staff,ETHZ,1269
2010,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Professors,ETHZ,27
2010,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Other Lecturers,ETHZ,91
2010,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Assistants & Research Staff,ETHZ,402
2010,5.1 Humanmedizin,Professors,ETHZ,0
2010,5.1 Humanmedizin,Other Lecturers,ETHZ,0
2010,5.1 Humanmedizin,Assistants & Research Staff,ETHZ,0
2010,5.2 Zahnmedizin,Professors,ETHZ,0
2010,5.2 Zahnmedizin,Other Lecturers,ETHZ,0
2010,5.2 Zahnmedizin,Assistants & Research Staff,ETHZ,0
2010,5.3 Veterinärmedizin,Professors,ETHZ,0
2010,5.3 Veterinärmedizin,Other Lecturers,ETHZ,0
2010,5.3 Veterinärmedizin,Assistants & Research Staff,ETHZ,0
2010,5.4 Pharmazie,Professors,ETHZ,10
2010,5.4 Pharmazie,Other Lecturers,ETHZ,2
2010,5.4 Pharmazie,Assistants & Research Staff,ETHZ,111
2010,5.5 Medizin und Pharmazie übergreifend/übrige,Professors,ETHZ,0
2010,5.5 Medizin und Pharmazie übergreifend/übrige,Other Lecturers,ETHZ,0
2010,5.5 Medizin und Pharmazie übergreifend/übrige,Assistants & Research Staff,ETHZ,0
2010,6.1 Bauwesen und Geodäsie,Professors,ETHZ,69
2010,6.1 Bauwesen und Geodäsie,Other Lecturers,ETHZ,121
2010,6.1 Bauwesen und Geodäsie,Assistants & Research Staff,ETHZ,1028
2010,6.2 Maschinen- und Elektroingenieurwissenschaften,Professors,ETHZ,85
2010,6.2 Maschinen- und Elektroingenieurwissenschaften,Other Lecturers,ETHZ,177
2010,6.2 Maschinen- und Elektroingenieurwissenschaften,Assistants & Research Staff,ETHZ,1621
2010,6.3 Agrar- und Forstwissenschaften,Professors,ETHZ,22
2010,6.3 Agrar- und Forstwissenschaften,Other Lecturers,ETHZ,74
2010,6.3 Agrar- und Forstwissenschaften,Assistants & Research Staff,ETHZ,358
2010,6.4 Technische Wissenschaften übergreifend/übrige,Professors,ETHZ,16
2010,6.4 Technische Wissenschaften übergreifend/übrige,Other Lecturers,ETHZ,4
2010,6.4 Technische Wissenschaften übergreifend/übrige,Assistants & Research Staff,ETHZ,235
2010,7 Interdisziplinäre und Andere,Professors,ETHZ,1
2010,7 Interdisziplinäre und Andere,Other Lecturers,ETHZ,64
2010,7 Interdisziplinäre und Andere,Assistants & Research Staff,ETHZ,41
2010,8.5 Zentrale Verwaltung (bis 2001),Professors,ETHZ,0
2010,8.5 Zentrale Verwaltung (bis 2001),Other Lecturers,ETHZ,0
2010,8.5 Zentrale Verwaltung (bis 2001),Assistants & Research Staff,ETHZ,0
2010,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Professors,ETHZ,0
2010,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Other Lecturers,ETHZ,0
2010,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Assistants & Research Staff,ETHZ,0
2010,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Professors,ETHZ,0
2010,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Other Lecturers,ETHZ,0
2010,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Assistants & Research Staff,ETHZ,0
2010,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Professors,ETHZ,0
2010,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Other Lecturers,ETHZ,0
2010,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Assistants & Research Staff,ETHZ,0
2010,99.99 Fach nicht zuteilbar,Professors,ETHZ,0
2010,99.99 Fach nicht zuteilbar,Other Lecturers,ETHZ,0
2010,99.99 Fach nicht zuteilbar,Assistants & Research Staff,ETHZ,1
2010,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Professors,ETHZ,0
2010,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Other Lecturers,ETHZ,0
2010,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Assistants & Research Staff,ETHZ,0
2010,8.1 Zentrale Verwaltung,Professors,ETHZ,4
2010,8.1 Zentrale Verwaltung,Other Lecturers,ETHZ,0
2010,8.1 Zentrale Verwaltung,Assistants & Research Staff,ETHZ,5
2010,8.2 Zentrale Bibliotheken,Professors,ETHZ,0
2010,8.2 Zentrale Bibliotheken,Other Lecturers,ETHZ,0
2010,8.2 Zentrale Bibliotheken,Assistants & Research Staff,ETHZ,0
2010,8.3 Technische Dienste und Logistik,Professors,ETHZ,0
2010,8.3 Technische Dienste und Logistik,Other Lecturers,ETHZ,0
2010,8.3 Technische Dienste und Logistik,Assistants & Research Staff,ETHZ,0
2010,8.4 Dienstleistungen für Mitarbeitende und Studierende,Professors,ETHZ,0
2010,8.4 Dienstleistungen für Mitarbeitende und Studierende,Other Lecturers,ETHZ,0
2010,8.4 Dienstleistungen für Mitarbeitende und Studierende,Assistants & Research Staff,ETHZ,0
2011,1.1 Theologie,Professors,ETHZ,0
2011,1.1 Theologie,Other Lecturers,ETHZ,0
2011,1.1 Theologie,Assistants & Research Staff,ETHZ,0
2011,1.2 Sprach- und Literaturwissenschaften,Professors,ETHZ,1
2011,1.2 Sprach- und Literaturwissenschaften,Other Lecturers,ETHZ,4
2011,1.2 Sprach- und Literaturwissenschaften,Assistants & Research Staff,ETHZ,20
2011,1.3 Historische und Kulturwissenschaften,Professors,ETHZ,4
2011,1.3 Historische und Kulturwissenschaften,Other Lecturers,ETHZ,5
2011,1.3 Historische und Kulturwissenschaften,Assistants & Research Staff,ETHZ,50
2011,1.4 Sozialwissenschaften,Professors,ETHZ,7
2011,1.4 Sozialwissenschaften,Other Lecturers,ETHZ,1
2011,1.4 Sozialwissenschaften,Assistants & Research Staff,ETHZ,158
2011,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Professors,ETHZ,4
2011,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Other Lecturers,ETHZ,1
2011,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Assistants & Research Staff,ETHZ,60
2011,2 Wirtschaftswissenschaften,Professors,ETHZ,4
2011,2 Wirtschaftswissenschaften,Other Lecturers,ETHZ,8
2011,2 Wirtschaftswissenschaften,Assistants & Research Staff,ETHZ,76
2011,3 Recht,Professors,ETHZ,2
2011,3 Recht,Other Lecturers,ETHZ,0
2011,3 Recht,Assistants & Research Staff,ETHZ,5
2011,4.1 Exakte Wissenschaften,Professors,ETHZ,100
2011,4.1 Exakte Wissenschaften,Other Lecturers,ETHZ,97
2011,4.1 Exakte Wissenschaften,Assistants & Research Staff,ETHZ,899
2011,4.2 Naturwissenschaften,Professors,ETHZ,74
2011,4.2 Naturwissenschaften,Other Lecturers,ETHZ,206
2011,4.2 Naturwissenschaften,Assistants & Research Staff,ETHZ,1272
2011,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Professors,ETHZ,30
2011,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Other Lecturers,ETHZ,94
2011,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Assistants & Research Staff,ETHZ,371
2011,5.1 Humanmedizin,Professors,ETHZ,0
2011,5.1 Humanmedizin,Other Lecturers,ETHZ,0
2011,5.1 Humanmedizin,Assistants & Research Staff,ETHZ,0
2011,5.2 Zahnmedizin,Professors,ETHZ,0
2011,5.2 Zahnmedizin,Other Lecturers,ETHZ,0
2011,5.2 Zahnmedizin,Assistants & Research Staff,ETHZ,0
2011,5.3 Veterinärmedizin,Professors,ETHZ,0
2011,5.3 Veterinärmedizin,Other Lecturers,ETHZ,0
2011,5.3 Veterinärmedizin,Assistants & Research Staff,ETHZ,0
2011,5.4 Pharmazie,Professors,ETHZ,10
2011,5.4 Pharmazie,Other Lecturers,ETHZ,5
2011,5.4 Pharmazie,Assistants & Research Staff,ETHZ,116
2011,5.5 Medizin und Pharmazie übergreifend/übrige,Professors,ETHZ,0
2011,5.5 Medizin und Pharmazie übergreifend/übrige,Other Lecturers,ETHZ,0
2011,5.5 Medizin und Pharmazie übergreifend/übrige,Assistants & Research Staff,ETHZ,0
2011,6.1 Bauwesen und Geodäsie,Professors,ETHZ,73
2011,6.1 Bauwesen und Geodäsie,Other Lecturers,ETHZ,138
2011,6.1 Bauwesen und Geodäsie,Assistants & Research Staff,ETHZ,1101
2011,6.2 Maschinen- und Elektroingenieurwissenschaften,Professors,ETHZ,88
2011,6.2 Maschinen- und Elektroingenieurwissenschaften,Other Lecturers,ETHZ,185
2011,6.2 Maschinen- und Elektroingenieurwissenschaften,Assistants & Research Staff,ETHZ,1635
2011,6.3 Agrar- und Forstwissenschaften,Professors,ETHZ,20
2011,6.3 Agrar- und Forstwissenschaften,Other Lecturers,ETHZ,88
2011,6.3 Agrar- und Forstwissenschaften,Assistants & Research Staff,ETHZ,353
2011,6.4 Technische Wissenschaften übergreifend/übrige,Professors,ETHZ,20
2011,6.4 Technische Wissenschaften übergreifend/übrige,Other Lecturers,ETHZ,4
2011,6.4 Technische Wissenschaften übergreifend/übrige,Assistants & Research Staff,ETHZ,257
2011,7 Interdisziplinäre und Andere,Professors,ETHZ,1
2011,7 Interdisziplinäre und Andere,Other Lecturers,ETHZ,64
2011,7 Interdisziplinäre und Andere,Assistants & Research Staff,ETHZ,44
2011,8.5 Zentrale Verwaltung (bis 2001),Professors,ETHZ,0
2011,8.5 Zentrale Verwaltung (bis 2001),Other Lecturers,ETHZ,0
2011,8.5 Zentrale Verwaltung (bis 2001),Assistants & Research Staff,ETHZ,0
2011,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Professors,ETHZ,0
2011,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Other Lecturers,ETHZ,0
2011,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Assistants & Research Staff,ETHZ,0
2011,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Professors,ETHZ,0
2011,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Other Lecturers,ETHZ,0
2011,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Assistants & Research Staff,ETHZ,0
2011,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Professors,ETHZ,0
2011,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Other Lecturers,ETHZ,0
2011,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Assistants & Research Staff,ETHZ,0
2011,99.99 Fach nicht zuteilbar,Professors,ETHZ,0
2011,99.99 Fach nicht zuteilbar,Other Lecturers,ETHZ,0
2011,99.99 Fach nicht zuteilbar,Assistants & Research Staff,ETHZ,3
2011,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Professors,ETHZ,0
2011,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Other Lecturers,ETHZ,0
2011,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Assistants & Research Staff,ETHZ,0
2011,8.1 Zentrale Verwaltung,Professors,ETHZ,4
2011,8.1 Zentrale Verwaltung,Other Lecturers,ETHZ,0
2011,8.1 Zentrale Verwaltung,Assistants & Research Staff,ETHZ,6
2011,8.2 Zentrale Bibliotheken,Professors,ETHZ,0
2011,8.2 Zentrale Bibliotheken,Other Lecturers,ETHZ,0
2011,8.2 Zentrale Bibliotheken,Assistants & Research Staff,ETHZ,0
2011,8.3 Technische Dienste und Logistik,Professors,ETHZ,0
2011,8.3 Technische Dienste und Logistik,Other Lecturers,ETHZ,0
2011,8.3 Technische Dienste und Logistik,Assistants & Research Staff,ETHZ,0
2011,8.4 Dienstleistungen für Mitarbeitende und Studierende,Professors,ETHZ,0
2011,8.4 Dienstleistungen für Mitarbeitende und Studierende,Other Lecturers,ETHZ,0
2011,8.4 Dienstleistungen für Mitarbeitende und Studierende,Assistants & Research Staff,ETHZ,1
2012,1.1 Theologie,Professors,ETHZ,0
2012,1.1 Theologie,Other Lecturers,ETHZ,0
2012,1.1 Theologie,Assistants & Research Staff,ETHZ,0
2012,1.2 Sprach- und Literaturwissenschaften,Professors,ETHZ,1
2012,1.2 Sprach- und Literaturwissenschaften,Other Lecturers,ETHZ,0
2012,1.2 Sprach- und Literaturwissenschaften,Assistants & Research Staff,ETHZ,14
2012,1.3 Historische und Kulturwissenschaften,Professors,ETHZ,4
2012,1.3 Historische und Kulturwissenschaften,Other Lecturers,ETHZ,5
2012,1.3 Historische und Kulturwissenschaften,Assistants & Research Staff,ETHZ,55
2012,1.4 Sozialwissenschaften,Professors,ETHZ,7
2012,1.4 Sozialwissenschaften,Other Lecturers,ETHZ,2
2012,1.4 Sozialwissenschaften,Assistants & Research Staff,ETHZ,134
2012,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Professors,ETHZ,4
2012,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Other Lecturers,ETHZ,2
2012,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Assistants & Research Staff,ETHZ,68
2012,2 Wirtschaftswissenschaften,Professors,ETHZ,4
2012,2 Wirtschaftswissenschaften,Other Lecturers,ETHZ,6
2012,2 Wirtschaftswissenschaften,Assistants & Research Staff,ETHZ,70
2012,3 Recht,Professors,ETHZ,3
2012,3 Recht,Other Lecturers,ETHZ,0
2012,3 Recht,Assistants & Research Staff,ETHZ,15
2012,4.1 Exakte Wissenschaften,Professors,ETHZ,105
2012,4.1 Exakte Wissenschaften,Other Lecturers,ETHZ,87
2012,4.1 Exakte Wissenschaften,Assistants & Research Staff,ETHZ,887
2012,4.2 Naturwissenschaften,Professors,ETHZ,75
2012,4.2 Naturwissenschaften,Other Lecturers,ETHZ,139
2012,4.2 Naturwissenschaften,Assistants & Research Staff,ETHZ,1172
2012,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Professors,ETHZ,32
2012,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Other Lecturers,ETHZ,108
2012,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Assistants & Research Staff,ETHZ,379
2012,5.1 Humanmedizin,Professors,ETHZ,0
2012,5.1 Humanmedizin,Other Lecturers,ETHZ,0
2012,5.1 Humanmedizin,Assistants & Research Staff,ETHZ,0
2012,5.2 Zahnmedizin,Professors,ETHZ,0
2012,5.2 Zahnmedizin,Other Lecturers,ETHZ,0
2012,5.2 Zahnmedizin,Assistants & Research Staff,ETHZ,0
2012,5.3 Veterinärmedizin,Professors,ETHZ,0
2012,5.3 Veterinärmedizin,Other Lecturers,ETHZ,0
2012,5.3 Veterinärmedizin,Assistants & Research Staff,ETHZ,0
2012,5.4 Pharmazie,Professors,ETHZ,10
2012,5.4 Pharmazie,Other Lecturers,ETHZ,6
2012,5.4 Pharmazie,Assistants & Research Staff,ETHZ,120
2012,5.5 Medizin und Pharmazie übergreifend/übrige,Professors,ETHZ,0
2012,5.5 Medizin und Pharmazie übergreifend/übrige,Other Lecturers,ETHZ,0
2012,5.5 Medizin und Pharmazie übergreifend/übrige,Assistants & Research Staff,ETHZ,0
2012,6.1 Bauwesen und Geodäsie,Professors,ETHZ,79
2012,6.1 Bauwesen und Geodäsie,Other Lecturers,ETHZ,113
2012,6.1 Bauwesen und Geodäsie,Assistants & Research Staff,ETHZ,1131
2012,6.2 Maschinen- und Elektroingenieurwissenschaften,Professors,ETHZ,91
2012,6.2 Maschinen- und Elektroingenieurwissenschaften,Other Lecturers,ETHZ,175
2012,6.2 Maschinen- und Elektroingenieurwissenschaften,Assistants & Research Staff,ETHZ,1719
2012,6.3 Agrar- und Forstwissenschaften,Professors,ETHZ,21
2012,6.3 Agrar- und Forstwissenschaften,Other Lecturers,ETHZ,24
2012,6.3 Agrar- und Forstwissenschaften,Assistants & Research Staff,ETHZ,359
2012,6.4 Technische Wissenschaften übergreifend/übrige,Professors,ETHZ,22
2012,6.4 Technische Wissenschaften übergreifend/übrige,Other Lecturers,ETHZ,46
2012,6.4 Technische Wissenschaften übergreifend/übrige,Assistants & Research Staff,ETHZ,321
2012,7 Interdisziplinäre und Andere,Professors,ETHZ,1
2012,7 Interdisziplinäre und Andere,Other Lecturers,ETHZ,42
2012,7 Interdisziplinäre und Andere,Assistants & Research Staff,ETHZ,37
2012,8.5 Zentrale Verwaltung (bis 2001),Professors,ETHZ,0
2012,8.5 Zentrale Verwaltung (bis 2001),Other Lecturers,ETHZ,0
2012,8.5 Zentrale Verwaltung (bis 2001),Assistants & Research Staff,ETHZ,0
2012,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Professors,ETHZ,0
2012,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Other Lecturers,ETHZ,0
2012,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Assistants & Research Staff,ETHZ,0
2012,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Professors,ETHZ,0
2012,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Other Lecturers,ETHZ,0
2012,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Assistants & Research Staff,ETHZ,0
2012,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Professors,ETHZ,0
2012,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Other Lecturers,ETHZ,0
2012,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Assistants & Research Staff,ETHZ,0
2012,99.99 Fach nicht zuteilbar,Professors,ETHZ,0
2012,99.99 Fach nicht zuteilbar,Other Lecturers,ETHZ,0
2012,99.99 Fach nicht zuteilbar,Assistants & Research Staff,ETHZ,5
2012,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Professors,ETHZ,0
2012,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Other Lecturers,ETHZ,0
2012,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Assistants & Research Staff,ETHZ,0
2012,8.1 Zentrale Verwaltung,Professors,ETHZ,4
2012,8.1 Zentrale Verwaltung,Other Lecturers,ETHZ,0
2012,8.1 Zentrale Verwaltung,Assistants & Research Staff,ETHZ,4
2012,8.2 Zentrale Bibliotheken,Professors,ETHZ,0
2012,8.2 Zentrale Bibliotheken,Other Lecturers,ETHZ,0
2012,8.2 Zentrale Bibliotheken,Assistants & Research Staff,ETHZ,0
2012,8.3 Technische Dienste und Logistik,Professors,ETHZ,0
2012,8.3 Technische Dienste und Logistik,Other Lecturers,ETHZ,0
2012,8.3 Technische Dienste und Logistik,Assistants & Research Staff,ETHZ,2
2012,8.4 Dienstleistungen für Mitarbeitende und Studierende,Professors,ETHZ,0
2012,8.4 Dienstleistungen für Mitarbeitende und Studierende,Other Lecturers,ETHZ,0
2012,8.4 Dienstleistungen für Mitarbeitende und Studierende,Assistants & Research Staff,ETHZ,5
2013,1.1 Theologie,Professors,ETHZ,0
2013,1.1 Theologie,Other Lecturers,ETHZ,0
2013,1.1 Theologie,Assistants & Research Staff,ETHZ,0
2013,1.2 Sprach- und Literaturwissenschaften,Professors,ETHZ,1
2013,1.2 Sprach- und Literaturwissenschaften,Other Lecturers,ETHZ,0
2013,1.2 Sprach- und Literaturwissenschaften,Assistants & Research Staff,ETHZ,15
2013,1.3 Historische und Kulturwissenschaften,Professors,ETHZ,4
2013,1.3 Historische und Kulturwissenschaften,Other Lecturers,ETHZ,6
2013,1.3 Historische und Kulturwissenschaften,Assistants & Research Staff,ETHZ,55
2013,1.4 Sozialwissenschaften,Professors,ETHZ,7
2013,1.4 Sozialwissenschaften,Other Lecturers,ETHZ,4
2013,1.4 Sozialwissenschaften,Assistants & Research Staff,ETHZ,125
2013,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Professors,ETHZ,5
2013,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Other Lecturers,ETHZ,1
2013,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Assistants & Research Staff,ETHZ,85
2013,2 Wirtschaftswissenschaften,Professors,ETHZ,5
2013,2 Wirtschaftswissenschaften,Other Lecturers,ETHZ,7
2013,2 Wirtschaftswissenschaften,Assistants & Research Staff,ETHZ,69
2013,3 Recht,Professors,ETHZ,3
2013,3 Recht,Other Lecturers,ETHZ,0
2013,3 Recht,Assistants & Research Staff,ETHZ,22
2013,4.1 Exakte Wissenschaften,Professors,ETHZ,102
2013,4.1 Exakte Wissenschaften,Other Lecturers,ETHZ,87
